,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity
25/8/2020 22:30,77.635,118.95,106.641,26.9998,59.79,6.8933,78.8,14.33,12.13,15.24,86.481
25/8/2020 23:00,77.5,118.985,106.897,26.99,59.54,6.8767,78.8,14.285,12.145,15.24,86.48
25/8/2020 23:30,77.385,118.875,106.7,26.97,59.56,6.8619,78.8,14.285,12.1401,15.24,86.49
26/8/2020 0:00,77.488,118.89,106.78,26.98,59.62,6.88,78.6,14.285,12.16,15.265,86.495
26/8/2020 0:30,77.49,118.952,106.87,26.99,59.61,6.9,78.6,14.285,12.18,15.294,86.495
26/8/2020 1:00,77.565,119.06,106.822,26.9603,59.65,6.8964,78.6,14.2801,12.16,15.26,86.5
26/8/2020 1:30,77.6,118.94,106.83,26.96,59.71,6.9267,78.6,14.28,12.1631,15.27,86.5
26/8/2020 2:00,77.63,119.135,106.97,26.98,59.73,6.93,78.82,14.29,12.18,15.2912,86.502
26/8/2020 2:30,77.62,119.22,107.04,27.005,59.7513,6.93,78.82,14.3,12.1759,15.27,86.505
26/8/2020 3:00,77.74,119.49,107.06,27.01,59.84,6.95,78.82,14.3,12.21,15.27,86.5083
26/8/2020 3:30,77.73,119.56,107.05,26.99,59.88,6.95,78.82,14.31,12.19,15.31,86.51
26/8/2020 4:00,77.73,119.56,107.05,26.99,59.88,6.95,79.0173,14.309,12.19,15.31,86.51
26/8/2020 21:30,77.48,120.9,106.16,26.7706,59.805,6.89,79.02,14.25,12.14,15.34,86.5
26/8/2020 22:00,77.59,121.02,106.31,26.7199,59.7969,6.88,79.25,14.1762,12.15,15.35,86.4992
26/8/2020 22:30,77.6,121.26,106.18,26.6001,59.67,6.85,78.89,14.06,12.121,15.305,86.5
26/8/2020 23:00,77.61,121.4,105.97,26.56,59.71,6.87,78.89,14.05,12.1235,15.34,86.49
26/8/2020 23:30,77.555,121.72,106.09,26.551,59.7086,6.865,78.89,14.0304,12.1,15.33,86.498
27/8/2020 0:00,77.64,122.21,106.345,26.57,59.77,6.875,78.89,14.06,12.04,15.35,86.49
27/8/2020 0:30,77.75,121.67,106.46,26.61,59.82,6.865,78.89,14.06,12.07,15.34,86.5
27/8/2020 1:00,77.74,121.67,106.51,26.58,59.7701,6.87,78.89,14.0001,12.1,15.32,86.505
27/8/2020 1:30,77.8,121.821,106.44,26.55,59.8191,6.845,78.89,14.035,12.0601,15.33,86.51
27/8/2020 2:00,77.975,121.89,106.86,26.6,59.86,6.825,78.89,14.0321,12.0534,15.36,86.505
27/8/2020 2:30,77.9,121.18,106.79,26.65,59.8,6.81,78.865,14.0001,12.06,15.335,86.5011
27/8/2020 3:00,77.985,121.81,107.02,26.68,59.8601,6.825,78.865,14.005,12.06,15.34,86.505
27/8/2020 3:30,77.77,121.99,106.92,26.64,59.827,6.8,78.865,14.01,12.01,15.35,86.51
27/8/2020 4:00,77.77,121.99,106.92,26.64,59.8232,6.8,78.8596,14.01,12.01,15.3501,86.51
27/8/2020 21:30,78.64,122.63,107.09,26.89,61,6.795,78.8596,14.09,12.08,15.3179,86.5109
27/8/2020 22:00,78.2599,122.56,107.32,26.8413,60.58,6.7625,79.64,14.1041,12.0793,15.2759,86.515
27/8/2020 22:30,78.31,122.81,107.54,26.6935,60.54,6.79,79.64,14.02,12.0913,15.31,86.5
27/8/2020 23:00,78.02,122.64,107.54,26.69,60.58,6.7901,79.64,14.02,12.085,15.37,86.505
27/8/2020 23:30,78.19,122.72,107.85,26.713,60.69,6.799,79.64,14.04,12.0802,15.3999,86.51
28/8/2020 0:00,77.93,122.15,107.41,26.641,60.65,6.77,79.75,14.03,12.095,15.386,86.5085
28/8/2020 0:30,77.88,121.29,107.35,26.64,60.4384,6.74,79.75,13.98,12.09,15.3649,86.505
28/8/2020 1:00,78.1,121.93,107.78,26.69,60.6373,6.7537,79.75,13.96,12.08,15.38,86.51
28/8/2020 1:30,78.17,122.16,108,26.7,60.64,6.75,79.75,13.977,12.0937,15.38,86.51
28/8/2020 2:00,78.29,122.52,108.21,26.7377,60.71,6.765,79.75,14.0135,12.09,15.37,86.5096
28/8/2020 2:30,78.285,122.395,108.094,26.77,60.71,6.79,79.75,14.0401,12.1095,15.37,86.5
28/8/2020 3:00,78.29,122.55,108.17,26.795,60.76,6.81,79.75,14.07,12.13,15.37,86.5092
28/8/2020 3:30,78.05,122.09,107.76,26.77,60.62,6.81,79.75,14.09,12.11,15.4,86.5
28/8/2020 4:00,78.05,122.09,107.76,26.77,60.6236,6.81,79.75,14.0745,12.11,15.4,86.5
28/8/2020 21:30,78.18,123.12,107.75,26.68,61.0588,6.86,79.495,14.2,12.205,15.5297,86.5363
28/8/2020 22:00,78.02,123.07,107.23,26.5999,60.9334,6.853,79.495,14.2,12.195,15.53,86.545
28/8/2020 22:30,78.07,122.58,107.4,26.6912,60.961,6.85,79.318,14.08,12.18,15.5166,86.54
28/8/2020 23:00,78.14,123.01,107.48,26.64,61.075,6.9,79.143,14.07,12.2,15.5286,86.55
28/8/2020 23:30,78.28,123.02,107.3,26.6506,61.12,6.88,79.0601,14.07,12.2,15.54,86.5489
29/8/2020 0:00,78.38,122.87,107.23,26.7055,61.28,6.9,78.9001,14.06,12.2234,15.5165,86.5415
29/8/2020 0:30,78.52,122.98,107.465,26.73,61.2458,6.9,79.12,14.1105,12.22,15.51,86.55
29/8/2020 1:00,78.3197,122.51,107.42,26.7901,61.165,6.89,79.12,14.145,12.25,15.5032,86.54
29/8/2020 1:30,78.365,122.85,107.495,26.76,61.3006,6.91,79.12,14.16,12.28,15.5299,86.53
29/8/2020 2:00,78.465,122.851,107.5,26.8047,61.3006,6.93,78.82,14.2,12.296,15.54,86.55
29/8/2020 2:30,78.62,122.95,107.545,26.85,61.395,6.935,79.06,14.2,12.28,15.54,86.54
29/8/2020 3:00,78.78,123.225,107.8,26.9,61.4202,6.92,79.09,14.25,12.28,15.55,86.54
29/8/2020 3:30,78.79,123.16,108,26.92,61.45,6.92,79.34,14.24,12.34,15.53,86.53
29/8/2020 4:00,78.79,123.16,108,26.92,61.45,6.92,79.3868,14.24,12.34,15.53,86.53
31/8/2020 21:30,78.26,123.52,107.99,26.9384,60.99,6.7876,79.3868,14.03,12.1987,15.605,86.5392
31/8/2020 22:00,78.25,123.34,108.08,27.01,60.99,6.825,79.3868,14.0201,12.2002,15.605,86.539
31/8/2020 22:30,78.17,123.65,108.65,27,60.7899,6.821,79.3868,14.04,12.24,15.6,86.54
31/8/2020 23:00,77.945,123.15,108.32,26.9499,60.4947,6.78,79.3868,13.99,12.1801,15.625,86.54
31/8/2020 23:30,78.1,123.43,108.53,27.0398,60.6622,6.8,78.435,14.0016,12.21,15.625,86.55
1/9/2020 0:00,78.005,123.73,108.66,26.9,60.5786,6.7901,78.435,13.99,12.1801,15.695,86.55
1/9/2020 0:30,77.935,123.805,108.63,26.9199,60.51,6.8,78.64,13.98,12.1653,15.655,86.55
1/9/2020 1:00,77.91,124.01,108.53,26.9402,60.49,6.8,78.64,14.04,12.16,15.66,86.545
1/9/2020 1:30,77.94,124.19,108.42,26.8799,60.5501,6.8,78.64,14.04,12.1798,15.63,86.545
1/9/2020 2:00,77.85,124.11,108.37,26.8902,60.57,6.79,78.5924,14.04,12.17,15.6436,86.55
1/9/2020 2:30,77.99,124.165,108.58,26.91,60.66,6.7952,78.5924,14.05,12.245,15.6299,86.545
1/9/2020 3:00,77.96,123.895,108.545,26.93,60.6,6.8,78.76,14.03,12.245,15.63,86.55
1/9/2020 3:30,77.81,123.47,108.26,26.94,60.51,6.77,78.76,13.97,12.21,15.6,86.56
1/9/2020 4:00,77.81,123.55,108.26,26.94,60.51,6.77,78.5603,13.97,12.21,15.6,86.56
1/9/2020 21:30,77.78,124.72,107.86,26.64,60.17,6.76,78.5603,13.85,12.19,15.765,86.49
1/9/2020 22:00,78.3,125.13,107.5,26.55,60.7,6.755,78.5603,13.9034,12.2,15.72,86.4809
1/9/2020 22:30,78.26,124.8,107.2,26.6,60.705,6.765,77.95,13.95,12.19,15.715,86.49
1/9/2020 23:00,78.2,124.97,107.075,26.59,60.7161,6.749,77.95,14.083,12.19,15.66,86.49
1/9/2020 23:30,78.36,124.89,106.94,26.567,61.15,6.75,77.95,14.083,12.1738,15.6506,86.5
2/9/2020 0:00,78.38,125.055,107.035,26.6247,60.8544,6.745,77.95,14.083,12.1788,15.63,86.5
2/9/2020 0:30,78.475,125.2,106.85,26.61,60.75,6.73,77.95,13.9886,12.1779,15.66,86.495
2/9/2020 1:00,78.34,125.275,106.66,26.5431,60.8206,6.76,78.62,13.97,12.16,15.66,86.5
2/9/2020 1:30,78.385,125.57,106.809,26.56,60.8681,6.7719,78.62,13.92,12.18,15.65,86.5
2/9/2020 2:00,78.59,125.73,106.92,26.585,60.9425,6.75,78.53,13.91,12.1601,15.67,86.4908
2/9/2020 2:30,78.61,125.65,106.985,26.57,61,6.75,78.53,13.9101,12.175,15.638,86.495
2/9/2020 3:00,78.435,125.51,106.925,26.54,61.0341,6.735,78.53,13.915,12.2071,15.6348,86.495
2/9/2020 3:30,78.6,125.94,107.29,26.62,60.9462,6.77,78.53,13.93,12.22,15.67,86.49
2/9/2020 4:00,78.6,125.91,107.29,26.62,61.0195,6.77,78.6443,13.9538,12.22,15.67,86.49
2/9/2020 21:30,79.2,125.39,108.23,26.86,60.8169,6.69,79.38,13.94,12.15,15.535,86.4867
2/9/2020 22:00,79.13,126.74,108.24,26.88,60.8615,6.7,79.38,13.96,12.13,15.5303,86.49
2/9/2020 22:30,79.23,126.26,108.595,26.9727,60.72,6.739,79.3106,14.015,12.14,15.521,86.49
2/9/2020 23:00,79.28,125.77,108.58,27.14,60.78,6.675,79.3106,14.055,12.15,15.55,86.49
2/9/2020 23:30,79.45,125.6,108.825,27.23,60.899,6.685,79.45,14.055,12.1511,15.5589,86.49
3/9/2020 0:00,79.36,126.26,108.74,27.22,60.9318,6.6819,79.45,14.075,12.1601,15.548,86.5
3/9/2020 0:30,79.235,126.34,108.875,27.27,60.8062,6.67,79.45,14.0601,12.181,15.53,86.49
3/9/2020 1:00,79.315,126.89,108.905,27.201,60.805,6.685,79.45,14.0765,12.172,15.5599,86.495
3/9/2020 1:30,79.45,126.83,108.87,27.2,60.8793,6.66,79.45,14.06,12.1866,15.5444,86.5
3/9/2020 2:00,79.41,126.81,109.07,27.25,60.8521,6.66,79.45,14.02,12.1983,15.5444,86.49
3/9/2020 2:30,79.59,126.75,109.13,27.26,61,6.66,79.45,14.0399,12.26,15.53,86.485
3/9/2020 3:00,79.81,127.065,109.358,27.3163,61.4975,6.65,79.45,14.02,12.2499,15.545,86.4897
3/9/2020 3:30,79.9,127.17,109.44,27.28,61.68,6.65,79.795,13.97,12.25,15.55,86.5
3/9/2020 4:00,79.9,127.03,109.44,27.28,61.68,6.65,79.725,14.025,12.25,15.55,86.5
3/9/2020 21:30,80.08,124.12,109.34,27.56,62.078,6.66,80,14.055,12.26,15.5799,86.505
3/9/2020 22:00,79.31,122.87,108.6,27.5283,61.32,6.5962,80,14.06,12.17,15.44,86.51
3/9/2020 22:30,79.1,122.19,108.19,27.38,61.224,6.55,80,14.005,12.15,15.4338,86.5083
3/9/2020 23:00,77.93,120.74,107.37,27.15,59.8686,6.475,80,13.85,12.08,15.3259,86.51
3/9/2020 23:30,78.28,121.13,107.34,27.18,60.562,6.54,78.91,13.95,12.16,15.36,86.5
4/9/2020 0:00,78.31,120.63,107.18,27.1901,60.73,6.56,78.91,13.95,12.16,15.35,86.5
4/9/2020 0:30,77.75,120.01,106.56,27.13,60.61,6.52,78.91,13.955,12.15,15.39,86.505
4/9/2020 1:00,77.91,120.69,106.6,26.9185,60.49,6.49,78.91,13.87,12.15,15.3665,86.5089
4/9/2020 1:30,77.7,120.03,106.36,26.9285,60.49,6.48,78.2718,13.79,12.13,15.327,86.505
4/9/2020 2:00,77.65,120.13,106.32,26.9426,60.465,6.47,78.2718,13.79,12.11,15.34,86.5065
4/9/2020 2:30,77.46,119.37,106.17,26.89,60.34,6.45,78.2718,13.829,12.07,15.34,86.51
4/9/2020 3:00,77.31,118.87,105.83,26.7904,60.1665,6.44,78.2784,13.78,12.04,15.3263,86.51
4/9/2020 3:30,77.66,119.79,106.46,26.95,60.35,6.46,78.2784,13.83,12.02,15.37,86.5009
4/9/2020 4:00,77.66,119.79,106.46,26.95,60.35,6.46,78.6516,13.83,12.02,15.37,86.49
4/9/2020 21:30,78.5,117.35,106.67,26.91,60.45,6.45,78.6516,13.8961,12.145,15.4475,86.485
4/9/2020 22:00,77.74,115.12,105.48,26.95,59.92,6.35,78.6516,13.6699,11.95,15.465,86.49
4/9/2020 22:30,77.32,115.18,105.42,26.8,59.6037,6.33,78.6516,13.48,11.79,15.43,86.49
4/9/2020 23:00,77.04,114.55,104.61,26.58,59.6277,6.3,78.6516,13.48,11.82,15.445,86.49
4/9/2020 23:30,77.18,116.75,104.82,26.5287,59.955,6.369,78.6516,13.5101,11.918,15.51,86.4811
5/9/2020 0:00,77.51,117.29,105.02,26.67,60.095,6.39,78.6516,13.5972,11.99,15.56,86.475
5/9/2020 0:30,77.95,116.86,105.26,26.8,60.2667,6.385,78.6516,13.6029,12,15.57,86.472
5/9/2020 1:00,77.93,115.95,105.06,26.82,60.3352,6.35,78.6516,13.609,11.97,15.57,86.47
5/9/2020 1:30,77.78,116.63,105.3,26.78,60.3797,6.37,78.6516,13.589,11.97,15.555,86.47
5/9/2020 2:00,77.99,117.28,105.65,26.7501,60.62,6.38,78.6516,13.59,12.01,15.6,86.4624
5/9/2020 2:30,78.37,118.93,106.37,26.7986,60.855,6.435,78.48,13.66,12.04,15.6113,86.4601
5/9/2020 3:00,78.205,119.475,106.29,26.8959,60.95,6.46,78.51,13.66,12.045,15.635,86.47
5/9/2020 3:30,77.84,118.1,105.65,26.79,60.625,6.44,78.27,13.72,12,15.62,86.46
5/9/2020 4:00,77.84,118.12,105.7,26.79,60.625,6.44,78.147,13.7352,12.0012,15.62,86.46
8/9/2020 21:30,76.68,115.28,104.84,26.41,59.5929,6.16,76.702,13.3773,11.955,15.3,86.48
8/9/2020 22:00,76.81,116,104.3,26.3301,59.925,6.1639,76.702,13.45,12.04,15.33,86.48
8/9/2020 22:30,76.63,115.27,103.87,26.3666,60.5,6.11,77.2,13.4,12.04,15.335,86.4864
8/9/2020 23:00,76.78,115.17,104.24,26.4637,60.931,6.17,77.2,13.46,12.06,15.3,86.485
8/9/2020 23:30,76.65,114.78,104.22,26.3404,60.56,6.14,77.2,13.4473,12.06,15.3,86.485
9/9/2020 0:00,77.005,114.59,104.15,26.49,61.0408,6.18,77.2,13.4473,12.13,15.34,86.49
9/9/2020 0:30,77.13,115.16,104.21,26.52,61.07,6.2,77.2,13.4473,12.14,15.32,86.47
9/9/2020 1:00,77.2,114.71,104.62,26.66,61.005,6.18,77.2,13.545,12.16,15.305,86.47
9/9/2020 1:30,77.3,114.92,104.74,26.7,61.1341,6.18,77.2,13.545,12.17,15.3501,86.475
9/9/2020 2:00,76.97,114.05,104.24,26.6398,60.7211,6.14,77.2,13.53,12.13,15.335,86.475
9/9/2020 2:30,76.76,113.64,104.05,26.46,60.51,6.145,77.02,13.4402,12.14,15.2883,86.48
9/9/2020 3:00,76.8,113.8,104.275,26.535,60.5651,6.145,77.005,13.45,12.135,15.31,86.475
9/9/2020 3:30,76.36,112.78,103.96,26.48,60.35,6.1,77.005,13.45,12.12,15.32,86.47
9/9/2020 4:00,76.38,112.78,103.96,26.48,60.35,6.1,76.8834,13.4403,12.12,15.32,86.47
9/9/2020 21:30,77.295,115.24,105.41,26.94,60.65,6.1799,76.8834,13.6001,12.17,15.3201,86.47
9/9/2020 22:00,77.36,116.1,105.84,26.842,60.76,6.14,76.8834,13.64,12.1,15.29,86.47
9/9/2020 22:30,77.3,116.33,105.57,26.7,60.46,6.13,76.8834,13.5336,12.11,15.34,86.47
9/9/2020 23:00,77.55,116.33,105.99,26.8101,60.79,6.17,76.8834,13.6365,12.1199,15.33,86.475
9/9/2020 23:30,77.47,116.57,106,26.84,60.67,6.15,77.79,13.6365,12.06,15.33,86.475
10/9/2020 0:00,77.54,116.82,105.99,26.8735,60.8299,6.161,77.79,13.6365,12.075,15.32,86.475
10/9/2020 0:30,77.69,117.2,106.14,26.8556,60.87,6.1548,77.79,13.62,12.0701,15.34,86.48
10/9/2020 1:00,77.87,117.22,106.42,26.995,60.955,6.1958,77.79,13.618,12.1293,15.35,86.47
10/9/2020 1:30,77.985,116.7,106.31,26.9701,60.9385,6.18,77.79,13.5935,12.1533,15.365,86.475
10/9/2020 2:00,77.84,116.73,106.29,26.94,60.91,6.18,77.79,13.5935,12.1734,15.365,86.4731
10/9/2020 2:30,78.04,117.05,106.47,26.971,60.91,6.2,77.79,13.5833,12.175,15.365,86.465
10/9/2020 3:00,78.1,117.36,106.53,26.9917,61.1,6.2,77.79,13.5701,12.22,15.37,86.465
10/9/2020 3:30,77.56,116.46,105.8,26.77,60.895,6.17,77.79,13.58,12.14,15.41,86.48
10/9/2020 4:00,77.56,116.46,105.8,26.77,60.894,6.17,78.4081,13.578,12.14,15.41,86.48
10/9/2020 21:30,77.81,117.55,105.795,26.47,61.37,6.1426,78.4081,13.515,12.24,15.35,86.4664
10/9/2020 22:00,77.505,117.34,105.74,26.46,60.954,6.13,78.4081,13.4768,12.2617,15.301,86.46
10/9/2020 22:30,77.155,116,105.25,26.47,60.6878,6.1001,78.4081,13.48,12.18,15.305,86.47
10/9/2020 23:00,77.48,116.95,105.715,26.5872,60.8006,6.11,77.97,13.45,12.195,15.3,86.475
10/9/2020 23:30,77.15,116.41,105.32,26.5546,60.8006,6.075,77.97,13.435,12.1837,15.275,86.4692
11/9/2020 0:00,77.135,116.04,105.29,26.425,60.7001,6.065,77.97,13.435,12.17,15.24,86.47
11/9/2020 0:30,77.12,116.005,105.235,26.48,60.625,6.05,77.97,13.405,12.15,15.206,86.47
11/9/2020 1:00,77.17,115.799,105.34,26.5396,61.065,6.055,77.97,13.445,12.15,15.23,86.4781
11/9/2020 1:30,77.07,115.34,105.16,26.54,60.984,6.025,78.27,13.4182,12.19,15.215,86.48
11/9/2020 2:00,76.57,113.65,104.37,26.44,61,5.98,78.27,13.3699,12.15,15.1,86.49
11/9/2020 2:30,76.935,114.54,104.81,26.51,60.5537,5.975,78.1326,13.339,12.15,15.17,86.48
11/9/2020 3:00,76.52,113.64,104.2,26.37,60.3883,5.93,78.1326,13.29,12.17,15.12,86.48
11/9/2020 3:30,76.57,113.83,104.18,26.3,60.6104,5.91,77.85,13.2891,12.17,15.06,86.47
11/9/2020 4:00,76.57,113.83,104.18,26.3,60.5892,5.91,77.6391,13.2581,12.17,15.06,86.47
11/9/2020 21:30,76.955,113.77,104.61,26.21,60.43,5.92,77.6391,13.28,12.27,15.345,86.49
11/9/2020 22:00,77.4,114.29,104.65,26.14,60.4597,5.955,77.6391,13.3599,12.2438,15.35,86.5
11/9/2020 22:30,77.52,114.32,104.55,26.17,60.7565,5.935,77.42,13.33,12.239,15.43,86.49
11/9/2020 23:00,77.807,113.98,104.78,26.21,60.868,5.9401,77.42,13.3003,12.24,15.41,86.49
11/9/2020 23:30,77.63,113.32,104.8,26.27,60.78,5.92,77.42,13.3001,12.2499,15.41,86.4964
12/9/2020 0:00,77.74,113.38,104.91,26.34,60.915,5.935,77.42,13.3001,12.22,15.42,86.495
12/9/2020 0:30,77.355,112.44,104.54,26.29,60.43,5.915,77.42,13.3001,12.2185,15.39,86.495
12/9/2020 1:00,77.1,111.8,104.13,26.19,60.4393,5.88,77.42,13.2,12.176,15.375,86.495
12/9/2020 1:30,77.1,111.79,103.92,26.16,60.25,5.8801,77.42,13.2,12.1772,15.385,86.5
12/9/2020 2:00,77.25,112.25,104.27,26.24,60.205,5.91,77.42,13.2,12.1772,15.41,86.5
12/9/2020 2:30,77.56,112.59,104.6,26.29,60.48,5.945,77.42,13.1899,12.18,15.4285,86.5
12/9/2020 3:00,77.7433,113.17,104.85,26.37,60.5446,5.96,77.42,13.18,12.19,15.4155,86.5
12/9/2020 3:30,77.61,112.97,104.59,26.33,60.5895,5.91,77.42,13.225,12.27,15.42,86.49
12/9/2020 4:00,77.61,112.96,104.59,26.33,60.5987,5.91,76.6605,13.2152,12.2308,15.42,86.49
14/9/2020 21:30,78.45,115.45,105.61,26.55,61.222,5.99,77.34,13.25,12.43,15.55,86.495
14/9/2020 22:00,78.48,115.91,106.26,26.6561,61.0427,5.97,77.34,13.2699,12.3844,15.56,86.49
14/9/2020 22:30,78.265,115.64,106.12,26.64,60.721,5.975,77.34,13.2699,12.42,15.56,86.5
14/9/2020 23:00,78.25,115.5,106.31,26.61,60.55,6,77.34,13.25,12.44,15.56,86.49
14/9/2020 23:30,78.425,115.65,106.35,26.6338,60.69,6.015,77.43,13.25,12.4183,15.54,86.4864
15/9/2020 0:00,78.67,115.33,106.61,26.711,60.7211,6.045,77.43,13.32,12.38,15.53,86.49
15/9/2020 0:30,78.77,115.25,106.535,26.7067,60.87,6.06,77.57,13.32,12.42,15.515,86.49
15/9/2020 1:00,78.62,114.76,106.485,26.6904,60.695,6.0931,77.57,13.32,12.42,15.53,86.495
15/9/2020 1:30,78.5655,114.925,106.62,26.75,60.67,6.09,77.57,13.32,12.3691,15.55,86.495
15/9/2020 2:00,78.62,114.99,106.52,26.7499,60.72,6.085,77.57,13.32,12.372,15.55,86.495
15/9/2020 2:30,78.59,115.11,106.27,26.6966,60.8369,6.0801,77.7,13.32,12.36,15.55,86.49
15/9/2020 3:00,78.46,115.17,106.14,26.61,60.69,6.075,77.7,13.32,12.338,15.56,86.49
15/9/2020 3:30,78.66,115.33,106.09,26.67,61.07,6.06,77.7,13.32,12.33,15.56,86.48
15/9/2020 4:00,78.66,115.33,106.09,26.67,61.014,6.06,77.5428,13.368,12.33,15.56,86.48
15/9/2020 21:30,78.64,117.26,106.92,26.79,61.2335,6.085,77.91,13.36,12.3741,15.595,86.4864
15/9/2020 22:00,78.84,116.79,106.775,26.91,61.079,6.065,77.91,13.43,12.46,15.55,86.49
15/9/2020 22:30,78.985,116.67,106.91,27.02,61.5,6.095,77.91,13.475,12.435,15.56,86.49
15/9/2020 23:00,78.885,116.93,106.93,26.94,61.4945,6.1,77.91,13.475,12.43,15.545,86.48
15/9/2020 23:30,78.75,116.95,106.72,26.87,61.47,6.11,77.91,13.46,12.4127,15.55,86.48
16/9/2020 0:00,78.775,117.06,106.77,26.8112,61.38,6.12,77.91,13.46,12.3995,15.55,86.48
16/9/2020 0:30,78.8,117.14,106.73,26.8112,61.49,6.11,77.91,13.46,12.3995,15.56,86.48
16/9/2020 1:00,78.87,116.93,106.72,26.7907,61.53,6.11,77.91,13.45,12.4,15.55,86.48
16/9/2020 1:30,78.83,116.84,106.57,26.67,61.635,6.11,77.91,13.45,12.375,15.57,86.49
16/9/2020 2:00,78.895,116.5,106.45,26.6535,61.6501,6.09,77.91,13.41,12.3628,15.5,86.485
16/9/2020 2:30,78.93,116.53,106.443,26.58,61.64,6.09,77.35,13.41,12.3701,15.525,86.485
16/9/2020 3:00,78.775,116.18,106.17,26.4908,61.4931,6.05,77.35,13.41,12.37,15.53,86.485
16/9/2020 3:30,78.71,116.47,106.23,26.59,61.4478,6.05,77.35,13.41,12.31,15.49,86.485
16/9/2020 4:00,78.71,116.47,106.23,26.59,61.4475,6.05,76.8503,13.1968,12.31,15.49,86.485
16/9/2020 21:30,79.13,116.58,106.77,26.74,62.03,6.135,76.8503,13.325,12.42,15.57,86.5
16/9/2020 22:00,79.21,116.3,106.62,26.8321,61.885,6.18,77.24,13.325,12.45,15.51,86.49
16/9/2020 22:30,79.31,115.95,106.69,26.88,61.65,6.2,77.24,13.325,12.44,15.56,86.495
16/9/2020 23:00,79.8,116.39,106.85,26.8701,62.11,6.271,77.24,13.325,12.45,15.56,86.49
16/9/2020 23:30,79.7,116.13,106.81,26.8461,62.0222,6.295,77.24,13.325,12.45,15.55,86.49
17/9/2020 0:00,79.657,116.07,106.7,26.8712,61.99,6.31,77.364,13.325,12.42,15.56,86.485
17/9/2020 0:30,79.645,115.89,106.57,26.84,62.12,6.315,77.364,13.58,12.42,15.55,86.485
17/9/2020 1:00,79.63,115.59,106.45,26.84,62.08,6.3,77.364,13.57,12.39,15.58,86.49
17/9/2020 1:30,79.73,115.83,106.595,26.89,62.14,6.305,77.364,13.53,12.375,15.59,86.48
17/9/2020 2:00,80.04,116.35,106.81,26.95,62.4079,6.345,77.364,13.62,12.42,15.6,86.4864
17/9/2020 2:30,80.01,115.8,106.56,26.88,62.31,6.36,77.364,13.63,12.38,15.58,86.48
17/9/2020 3:00,79.57,115.09,106.13,26.8,62.01,6.29,77.364,13.5136,12.358,15.57,86.485
17/9/2020 3:30,79.51,114.67,106.05,26.78,61.84,6.28,77.364,13.5055,12.36,15.59,86.5
17/9/2020 4:00,79.51,114.67,106.05,26.78,61.84,6.28,76.826,13.4827,12.36,15.59,86.5
17/9/2020 21:30,78.95,113.34,105.31,26.485,61.42,6.15,76.826,13.32,12.249,15.5099,86.51
17/9/2020 22:00,79.58,113.12,105.71,26.63,61.63,6.185,76.826,13.46,12.3,15.5297,86.51
17/9/2020 22:30,79.77,113.76,105.765,26.62,61.9129,6.16,76.826,13.33,12.3,15.535,86.51
17/9/2020 23:00,80,114.01,105.92,26.6,62.111,6.185,76.826,13.4152,12.3038,15.5398,86.505
17/9/2020 23:30,79.85,113.04,105.58,26.54,62.0272,6.155,76.826,13.4152,12.3,15.5398,86.5
18/9/2020 0:00,79.46,112.65,105.08,26.54,61.58,6.13,76.2604,13.4152,12.3,15.52,86.5
18/9/2020 0:30,79.64,112.9,105.28,26.54,61.53,6.17,76.2604,13.4152,12.3,15.54,86.505
18/9/2020 1:00,79.46,113.02,105.11,26.52,61.525,6.17,76.31,13.4152,12.2801,15.535,86.5
18/9/2020 1:30,79.49,113.2,105.25,26.481,61.616,6.175,76.31,13.36,12.2879,15.57,86.49
18/9/2020 2:00,79.46,112.81,105.18,26.535,61.7,6.18,76.31,13.36,12.3,15.57,86.5
18/9/2020 2:30,79.39,112.97,105.34,26.54,61.7,6.1901,76.31,13.36,12.27,15.57,86.4921
18/9/2020 3:00,79.22,112.62,105.27,26.481,61.315,6.17,76.31,13.34,12.245,15.55,86.495
18/9/2020 3:30,79.67,113.725,105.63,26.61,61.72,6.22,76.31,13.42,12.26,15.62,86.48
18/9/2020 4:00,79.67,113.72,105.7,26.61,61.72,6.22,76.3659,13.42,12.26,15.62,86.48
18/9/2020 21:30,79.55,113.22,105.665,26.5659,61.2919,6.17,76.3659,13.22,12.23,15.59,86.51
18/9/2020 22:00,80.18,113.2,106.01,26.49,61.61,6.24,76.3659,13.23,12.2581,15.59,86.495
18/9/2020 22:30,79.895,112.46,105.676,26.4,61.54,6.19,76.3659,13.22,12.28,15.62,86.495
18/9/2020 23:00,79.89,112.34,105.88,26.325,61.295,6.21,76.81,13.27,12.27,15.67,86.4919
18/9/2020 23:30,79.74,112.28,106.08,26.395,61.0001,6.2,76.81,13.275,12.27,15.66,86.49
19/9/2020 0:00,79.5035,111.88,106.03,26.46,60.67,6.185,76.36,13.275,12.2418,15.69,86.5
19/9/2020 0:30,79.31,111.37,105.66,26.31,60.45,6.1657,76.36,13.27,12.2295,15.705,86.5
19/9/2020 1:00,79.01,110.71,104.99,26.24,60.4597,6.12,76.36,13.27,12.2353,15.71,86.49
19/9/2020 1:30,78.985,111.38,104.98,26.2,60.4597,6.14,76.36,13.19,12.23,15.69,86.49
