,XLI US Equity,XLK US Equity,XLV US Equity,FXU US Equity,XTN US Equity,FXN US Equity,PSCC US Equity,ENFR US Equity,BIZD US Equity,DBB US Equity,SHY US Equity,UNP US Equity,UPS US Equity,CSX US Equity,FDX US Equity,NSC US Equity,LUV US Equity,DAL US Equity,ODFL US Equity,KSU US Equity,EXPD US Equity,CHRW US Equity,JBHT US Equity,UAL US Equity,AAL US Equity,ALK US Equity
8/10/2020 1:00,79.19,117.61,106.515,27.51,60.3849,5.87,76.72,12.485,12.04,15.1459,86.415,203.94,173.71,78.19,267.97,216.49,38.56,31.985,193.34,181.785,90.52,105.78,132.93,36.355,13.04,36.95
8/10/2020 1:30,79.45,117.72,106.77,27.5269,60.554,5.88,76.72,12.5167,12.03,15.11,86.42,204.565,174.31,78.42,269.07,217.12,38.55,32.02,193.56,182.755,90.73,105.84,133.19,36.285,13.05,36.92
8/10/2020 2:00,79.695,117.89,107.09,27.56,60.659,5.92,76.72,12.585,12.0296,15.11,86.415,205.38,175.12,79,269.75,218.05,38.55,32.0911,193.32,183.87,90.91,105.905,133.44,36.36,13.095,37.21
8/10/2020 2:30,79.7,117.855,107.105,27.6563,60.8794,5.915,76.72,12.57,12.04,15.14,86.415,205.02,174.92,79.05,270.21,218,38.665,32.17,193.55,184.355,91.03,106.1248,133.74,36.435,13.08,37.19
8/10/2020 3:00,79.745,117.81,107.11,27.67,60.9,5.95,76.6114,12.57,12.059,15.16,86.4081,204.85,174.895,78.93,269.867,217.039,38.7035,32.25,193.14,184.01,90.955,106.3,133.225,36.54,13.125,37.17
8/10/2020 3:30,79.62,117.76,106.87,27.61,60.8063,5.94,76.6114,12.61,12.08,15.13,86.42,204.62,174.9,78.69,268.26,216.86,38.57,32.13,192.93,183.38,90.74,106.16,132.57,36.38,13.07,37.01
8/10/2020 4:00,79.62,117.76,106.87,27.61,60.7732,5.94,76.4976,12.6098,12.08,15.13,86.42,204.62,174.99,78.69,268.26,216.86,38.59,32.15,192.93,183.38,90.74,106.16,132.57,36.38,13.07,37.02
8/10/2020 21:30,80.09,118.47,107.58,27.921,61.13,5.995,77,12.7374,12.1489,15.24,86.42,204.995,174.88,78.32,269.182,217.885,38.9074,32.45,194.5,184.29,90.85,106.4,134.7,37.08,13.3618,38.29
8/10/2020 22:00,80.11,118.18,107.33,27.8618,61.4686,5.99,76.895,12.77,12.18,15.24,86.4214,204.18,174.655,77.84,269.92,217.055,39.03,32.79,194.96,184.73,91.03,106.295,134.85,37.43,13.52,38.85
8/10/2020 22:30,80.06,118.27,107.49,27.95,61.615,6.035,76.895,12.8723,12.18,15.162,86.42,204.41,174.64,77.38,269.215,215.48,39.275,32.96,195.585,184.905,91.09,106.27,134.395,37.465,13.55,39.41
8/10/2020 23:00,79.81,118.311,107.41,27.86,61.286,6.005,76.895,12.87,12.166,15.18,86.423,203.155,175,77.53,270.27,215.455,38.3347,32.085,195.78,184.795,90.9,106.13,134.315,36.2366,12.9488,38.18
8/10/2020 23:30,79.63,118.26,107.365,27.9099,61.0701,6.02,76.895,12.835,12.1401,15.18,86.42,201.75,174.06,77.26,269.056,213.925,38.48,32.285,196.075,183.88,91.01,105.8,133.975,36.33,13.005,38.13
9/10/2020 0:00,79.97,118.475,107.41,27.93,61.27,6.035,76.895,12.97,12.16,15.2001,86.42,202.29,174.14,77.745,270.03,215.84,38.7277,32.37,196.33,184.65,91.22,106.07,134.3,36.6711,13.095,38.523
9/10/2020 0:30,80.02,118.5,107.37,27.9492,61.235,6.02,76.895,12.97,12.16,15.2001,86.42,203.13,174.24,77.76,270.165,216.085,38.745,32.35,196.2,184.62,91.18,105.99,134.39,36.64,13.06,38.655
9/10/2020 1:00,79.97,118.23,107.41,28.03,61.11,6.03,76.895,12.97,12.15,15.22,86.425,203.745,174.115,77.86,269.76,215.765,38.56,32.31,196.24,184.805,91.29,106.1,134.43,36.4544,12.975,38.58
9/10/2020 1:30,80.06,118.06,107.28,28.0301,61.2726,6.055,76.895,13,12.16,15.2163,86.425,203.53,174.33,77.77,270.832,216.56,38.55,32.345,196.1,184.985,91.41,106.35,134.75,36.65,13.035,38.68
9/10/2020 2:00,80.21,118.26,107.32,28.061,61.415,6.08,76.895,13,12.1523,15.21,86.42,203.5,174.25,77.755,271.3,216.385,38.697,32.41,196.54,184.73,91.5,106.51,134.52,36.745,13.065,38.62
9/10/2020 2:30,80.26,118.24,107.38,28.08,61.4404,6.1,76.895,13.17,12.16,15.2102,86.425,203.86,174.38,77.91,272.095,216.385,38.73,32.465,197.04,184.51,91.615,106.66,135.24,36.885,13.095,38.52
9/10/2020 3:00,80.33,118.24,107.41,28.13,61.4765,6.11,76.895,13.1833,12.17,15.21,86.43,203.885,174.37,77.71,272.1,216.28,38.9,32.62,196.79,184.48,91.74,106.53,135.32,36.97,13.15,38.6
9/10/2020 3:30,80.41,118.37,107.39,28.12,61.55,6.14,76.895,13.19,12.18,15.18,86.42,203.78,174.21,77.71,271.07,216.39,38.99,32.68,197.11,184.06,91.64,106.14,135.3,37,13.155,38.64
9/10/2020 4:00,80.41,118.37,107.39,28.12,61.5456,6.14,76.8991,13.19,12.18,15.18,86.42,203.78,174.21,77.71,271.06,216.39,38.99,32.68,197.11,184.06,91.66,106.14,135.3,37,13.155,38.63
9/10/2020 21:30,80.785,119.29,107.86,28.15,61.92,6.11,76.94,13.28,12.1791,15.4,86.4234,205.64,174.23,78.65,271.525,218.715,38.79,32.49,198.98,185.94,92.36,105.85,135.48,36.56,13.02,38.14
9/10/2020 22:00,80.505,119.36,107.85,27.94,61.6,6.06,76.94,13.28,12.13,15.4,86.43,205.19,173,78.14,270.1,217.58,38.79,32.36,198.34,184.53,92.08,105.605,135.365,36.35,12.996,38.1
9/10/2020 22:30,80.61,119.57,108.09,27.96,61.4,6.08,76.94,13.28,12.1263,15.41,86.4299,205.27,173.34,78.21,270.2,216.82,38.87,32.43,197.5,184.19,92.23,105.275,134.89,36.595,13.0613,38.01
9/10/2020 23:00,80.66,119.57,108.25,28.0017,61.4455,6.08,76.94,13.11,12.15,15.49,86.42,205.2,173.57,78.17,270.65,216.52,39.1999,32.5727,197.37,184.14,92.11,104.855,134.22,36.62,13.0792,38.045
9/10/2020 23:30,81.12,119.81,108.545,28.165,61.72,6.1359,77.7492,13.11,12.165,15.48,86.415,206.18,174.085,78.635,271.31,218.54,39.43,33.0137,198.175,185.11,92.32,105.32,134.99,37.21,13.295,38.6
10/10/2020 0:00,81.14,119.7,108.33,28.08,61.8977,6.13,77.7492,13.19,12.15,15.4851,86.42,205.86,174.97,78.625,271.753,218.51,39.46,33.0526,198.09,186.12,92.415,105.4486,134.77,37.525,13.375,38.795
10/10/2020 0:30,81.02,119.895,108.365,27.991,61.8502,6.09,77.7492,13.165,12.147,15.49,86.415,205.495,174.775,78.5,271.595,218.08,39.5101,32.9305,199.645,186.4,92.45,105.7,135.33,37.2099,13.305,38.6099
10/10/2020 1:00,80.865,119.812,108.26,28.01,61.87,6.08,77.7492,13.12,12.14,15.49,86.415,205.3,174.54,78.48,271.23,218.19,39.43,32.91,200.1,186.675,92.375,105.53,135.24,37.2699,13.325,38.56
10/10/2020 1:30,80.975,119.89,108.335,27.9716,61.8,6.1,77.7492,13.12,12.1463,15.48,86.41,205.56,174.93,78.57,271.73,218.15,39.63,33.025,198.74,186.08,92.41,105.77,135.26,37.425,13.345,38.83
10/10/2020 2:00,80.73,119.7,108.325,27.9619,61.7401,6.07,77.69,13.14,12.15,15.495,86.415,205.225,174.685,78.38,271.25,217.796,39.52,32.845,198.54,185.52,92.17,105.62,134.79,37.175,13.2699,38.58
10/10/2020 2:30,80.725,119.67,108.28,27.99,61.76,6.08,77.69,13.0701,12.135,15.48,86.415,205.24,174.98,78.39,271.63,217.92,39.58,32.85,199.25,185.83,92.19,105.63,135.18,37.0953,13.265,38.56
10/10/2020 3:00,80.85,120.01,108.43,28.02,61.76,6.085,77.69,13.11,12.1401,15.48,86.415,206.09,175.3,78.645,271.69,218.72,39.67,32.92,199.53,186.37,92.4,105.74,135.41,37.14,13.28,38.66
10/10/2020 3:30,80.71,120.18,108.36,28.02,61.84,6.08,77.69,13.11,12.14,15.48,86.41,205.78,174.69,78.48,271.51,218.37,39.76,32.82,199.76,186.68,92.46,105.45,135.22,37.12,13.2,38.7
10/10/2020 4:00,80.71,120.18,108.36,28.02,61.84,6.08,77.8759,13.0999,12.14,15.48,86.42,205.78,174.69,78.48,271.55,218.39,39.73,32.81,199.76,186.64,92.46,105.45,135.22,37.12,13.2,38.69
12/10/2020 21:30,81.13,121.6,108.69,28.0022,61.925,5.99,77.8759,13.12,12.081,15.555,86.415,206.92,175.81,79.04,273.8,219.75,39.25,32.355,202.155,186.305,93,105.9,137.3,36.4889,13.0138,38.165
12/10/2020 22:00,81.1855,121.84,108.9,28.02,61.9599,6,77.8759,13.06,12.07,15.5441,86.415,206.05,175.21,78.745,272.95,219.33,39.84,32.715,201.04,186.12,92.57,105.39,136.75,36.93,13.137,38.41
12/10/2020 22:30,80.92,122.39,109.18,28.14,61.77,5.98,77.8759,13.0527,12.05,15.5441,86.41,205.845,175.045,78.905,272.2,218.77,39.47,32.55,201.12,185.995,92.58,105.05,137.01,36.7,13.05,38.23
12/10/2020 23:00,81.195,122.71,109.21,28.2,61.81,6.0154,77.8759,13.09,12.03,15.5499,86.42,206.06,175.83,79.32,273.43,219.415,39.38,32.56,202.04,186.67,93.15,105.5,138.17,36.48,13.015,38.39
12/10/2020 23:30,81.175,122.738,109.13,28.22,61.97,6.005,77.8759,13.1133,12.02,15.54,86.4182,206.04,175.41,79.28,272.44,218.32,39.405,32.56,201.8,186.225,92.89,105.36,137.94,36.43,13.0064,38.3451
13/10/2020 0:00,81.32,123.41,109.37,28.22,61.97,6.025,77.8759,13.1133,12.01,15.54,86.415,206.38,175.88,79.62,273.15,218.73,39.625,32.64,201.86,186.18,93.06,105.23,137.67,36.555,13.04,38.57
13/10/2020 0:30,81.28,123.52,109.27,28.225,61.841,6.02,77.8759,13.1133,12,15.5244,86.4128,206.516,175.59,79.5,273.09,217.95,39.66,32.64,201.335,185.39,93.05,104.73,136.84,36.4889,13.0127,38.41
13/10/2020 1:00,81.42,123.87,109.39,28.29,61.812,6.03,77.8759,13.1049,11.98,15.5244,86.415,207.43,176.23,79.73,273.57,218.265,39.59,32.7243,201.7,186.14,93.13,104.79,137.075,36.4301,12.9999,38.48
13/10/2020 1:30,81.3,123.76,109.29,28.29,61.7401,6.01,77.8759,13.1,11.966,15.54,86.415,206.82,175.91,79.67,273.58,217.445,39.42,32.685,201.59,185.68,92.82,104.62,137.11,36.38,12.9999,38.41
13/10/2020 2:00,81.2,124.26,109.32,28.23,61.78,6.02,77.8759,13.08,11.98,15.5001,86.4166,206.82,176,79.89,273.33,217.735,39.35,32.69,202.29,185.5,93.07,105.22,137.59,36.37,12.985,38.425
13/10/2020 2:30,81.21,123.85,109.4,28.215,61.8498,6.04,77.8759,13.08,11.99,15.5399,86.415,206.53,175.94,79.925,273.63,217.8,39.245,32.62,201.55,185.415,93.15,105.34,137.59,36.415,12.965,38.36
13/10/2020 3:00,81.33,123.67,109.4,28.295,61.9273,6.07,78.57,13.13,11.9809,15.54,86.41,206.93,176.75,80.03,273.766,217.99,39.38,32.635,201.24,185.645,93.205,105.385,137.765,36.535,13.005,38.44
13/10/2020 3:30,81.17,123.46,109.1,28.195,61.688,6.08,78.57,13.13,11.985,15.55,86.44,206.38,176.62,79.56,273.5,217.2,39.2,32.65,200.76,183.54,93.26,105.02,137.77,36.38,12.92,38.41
13/10/2020 4:00,81.17,123.46,109.1,28.195,61.686,6.08,78.3317,13.13,11.985,15.55,86.44,206.35,176.54,79.56,273.5,217.23,39.19,32.64,200.76,183.54,93.26,105.02,137.77,36.38,12.92,38.41
13/10/2020 21:30,80.74,123.14,108.91,28.0501,61.4887,6.08,78.3317,13.1281,11.97,15.41,86.434,205.61,176.04,80.56,273.2,218.3,38.9911,32.02,201.85,183.12,93.8,105.12,138.225,35.68,12.44,38.31
13/10/2020 22:00,80.64,123.23,108.67,27.922,61.495,6.07,77.5421,13.1846,11.94,15.47,86.43,205.43,176.31,80.55,273.505,218.204,39.28,32.29,202.11,183.94,93.67,105.3,138.924,35.73,12.459,38.465
13/10/2020 22:30,80.47,123.41,108.535,27.83,61.3227,6.03,77.8141,13.14,11.92,15.406,86.435,205.155,176.094,80.29,273.08,217.35,38.995,31.76,202.05,183.51,93.625,105.305,139.19,35.48,12.3962,38.3
13/10/2020 23:00,80.27,123.854,108.42,27.8593,61.246,6.01,77.8141,13.14,11.9122,15.4143,86.44,204.93,175.726,80.055,272.94,216.16,38.86,31.66,201.475,182.83,93.51,105.24,138.53,35.415,12.3657,38.21
13/10/2020 23:30,80.24,123.62,108.73,27.8593,61.09,6.0156,77.8141,13.14,11.91,15.44,86.4382,204.09,175.48,79.76,272.495,215.795,39.01,31.69,201.26,181.01,93.37,105.025,138.5,35.5573,12.3899,38.16
14/10/2020 0:00,80.49,123.35,108.74,27.9999,61.285,6.01,77.8141,13.14,11.94,15.4,86.44,204.66,176.18,80.12,273.605,217.04,39.15,31.78,201.461,182.54,93.44,105.365,138.92,35.66,12.4482,38.375
14/10/2020 0:30,80.61,123.31,108.53,27.9692,61.4335,6.04,77.8141,13.14,11.9341,15.4,86.435,204.73,176.95,80.06,274.685,216.62,39.34,31.925,202.16,182.91,93.45,105.34,138.86,35.775,12.5,38.47
14/10/2020 1:00,80.6,123.26,108.44,27.969,61.4083,6.035,77.8141,13.14,11.9279,15.4,86.44,204.375,176.405,79.96,274.47,216.54,39.035,31.98,202.067,182.87,93.22,105.2,139.22,35.64,12.485,38.39
14/10/2020 1:30,80.48,122.48,108.33,27.99,61.4281,6.035,77.8141,13.14,11.92,15.4,86.44,204.21,175.79,79.82,273.48,216.26,38.905,31.865,201.47,182.181,93.11,105.07,138.96,35.53,12.41,38.29
14/10/2020 2:00,80.36,122.48,108.11,27.97,61.185,6.04,77.8141,13.1312,11.9193,15.39,86.445,203.635,175.46,79.37,273.57,215.56,38.88,31.9,200.62,181.92,92.54,104.86,138.53,35.48,12.39,38.31
14/10/2020 2:30,80.16,122.79,108.16,27.9917,61.015,6.01,77.8141,13.0893,11.91,15.395,86.44,203.08,175.32,79.08,273.66,215,38.95,31.8755,200.24,182.26,92.5,104.73,137.81,35.36,12.31,38.09
14/10/2020 3:00,80.33,123.35,108.39,28.06,60.985,6.01,77.8141,13.11,11.92,15.4,86.44,203.36,175.059,79.005,274.35,215.005,39.01,31.78,200.19,182.605,92.68,104.715,138.52,35.28,12.305,37.95
14/10/2020 3:30,80.27,122.65,108.34,28.06,61.05,6,77.8141,13.11,11.9,15.4229,86.43,202.96,175.3,79.19,272.74,214.97,39.14,31.79,200.61,182.87,92.87,104.61,138.49,35.26,12.22,38
14/10/2020 4:00,80.27,122.67,108.27,28.06,61.05,6,78.332,13.11,11.9,15.4252,86.43,203,175.33,79.19,272.74,214.98,39.13,31.77,200.61,182.83,92.87,104.61,138.49,35.26,12.22,38
14/10/2020 21:30,81.11,123.33,108.61,28.1525,61.6,6.14,78.332,13.37,11.95,15.39,86.44,204.22,174.985,80.39,276.46,217.5,39.75,32.045,203.25,184.08,93.5,105.17,139.81,35.74,12.3868,39.11
14/10/2020 22:00,81.1,122.56,108.305,28.2516,61.6799,6.115,78.332,13.35,11.95,15.45,86.44,204.429,175.195,80.8,276.44,217.939,39.6,31.905,203.34,183.855,93.575,104.97,140.205,35.6022,12.316,39
14/10/2020 22:30,81.05,122.97,108.37,28.2412,61.575,6.14,78.332,13.3402,11.9627,15.41,86.44,204.86,175.31,80.87,277.67,218.86,39.575,31.745,204.26,184.06,94.05,105.005,140.24,35.69,12.325,38.675
14/10/2020 23:00,81.175,122.62,108.25,28.1734,61.71,6.18,78.332,13.38,12.01,15.44,86.44,204.725,175.92,81.19,278.688,218.92,39.7266,31.96,204.745,184.625,94.37,105.04,141.245,36.045,12.425,39.06
14/10/2020 23:30,80.74,121.8,107.79,28.07,61.865,6.17,78.332,13.371,11.985,15.4299,86.445,203.89,175.06,80.82,277.017,217.98,39.52,31.82,203.969,183.905,93.74,104.21,140.1,35.83,12.365,38.84
15/10/2020 0:00,80.81,121.43,107.74,28.11,61.71,6.14,78.332,13.371,12,15.4299,86.445,204.09,174.89,80.7,276.748,218.34,39.61,31.835,203.5,183.845,93.805,104.46,140.38,36.01,12.3817,38.94
15/10/2020 0:30,80.9,121.51,107.71,28.05,61.71,6.135,78.332,13.371,11.99,15.43,86.445,204.05,174.725,80.8289,277.09,218.42,39.77,32.03,203.67,184.35,94.16,104.74,140.593,36.18,12.5,39.2
15/10/2020 1:00,80.87,121.46,107.48,28.08,61.98,6.14,78.332,13.371,11.9941,15.44,86.44,203.91,174.58,80.8,276.9,217.98,39.6078,31.905,203.47,184.525,94.075,104.78,140.93,36.01,12.505,39
15/10/2020 1:30,80.905,121.85,107.579,28.025,61.8398,6.13,78.332,13.33,11.9984,15.4093,86.445,204.15,174.78,80.79,276.52,217.55,39.65,31.83,203.72,184.08,94.025,104.85,140.64,35.85,12.465,38.8618
15/10/2020 2:00,80.855,121.9,107.57,28.02,61.7733,6.09,78.332,13.33,11.98,15.4245,86.445,204.25,174.19,80.8257,276.084,217.67,39.615,31.77,203.44,184.295,94.01,104.685,140.22,35.725,12.42,38.82
15/10/2020 2:30,80.84,122.04,107.57,28.02,61.61,6.07,78.332,13.265,11.97,15.4245,86.445,204.28,174.57,80.6,275.97,217.78,39.32,31.71,203.22,184.35,94.07,104.61,140.17,35.53,12.38,38.68
15/10/2020 3:00,81,122.26,107.72,28.084,61.7499,6.065,78.332,13.2225,11.97,15.415,86.445,204.96,175.04,80.76,276.34,217.73,39.39,31.84,203.17,184.53,94.15,104.97,140.3,35.65,12.3948,38.695
15/10/2020 3:30,80.72,122.02,107.64,28.06,61.57,6.04,78.332,13.19,11.94,15.46,86.44,204.81,174.49,80.52,276.25,217.47,39.26,31.78,202.6,184.47,93.71,104.83,140.01,35.61,12.36,38.55
15/10/2020 4:00,80.72,122.02,107.64,28.06,61.57,6.04,78.332,13.19,11.94,15.46,86.43,204.81,174.38,80.47,276.24,217.35,39.25,31.76,202.51,184.4,93.75,104.82,140.01,35.61,12.36,38.55
15/10/2020 21:30,80.21,120.995,106.745,27.87,60.81,5.9113,78.332,12.98,11.8856,15.42,86.45,203.815,174.01,79.82,275.905,215.15,38.51,30.9689,202.35,182.8,93.53,104.465,140.535,33.92,12.0564,37.56
15/10/2020 22:00,80.11,120.16,106.67,27.95,60.855,5.946,78.332,12.98,11.9101,15.42,86.445,204.1,172.88,79.915,274.725,215.525,38.35,30.9201,202.03,183.555,93.44,104.65,140.46,33.795,12.055,37.37
15/10/2020 22:30,80.15,120.26,106.48,27.8679,60.991,5.955,78.332,13,11.9005,15.45,86.44,204.61,172.43,79.96,275,217.025,38.56,31.2556,202.24,183.5,93.29,104.77,140.975,34.1,12.135,37.63
15/10/2020 23:00,80.29,120.62,106.65,28.0088,60.991,6.009,78.332,13,11.925,15.491,86.445,204.545,172.495,80.1,275.88,216.45,38.49,31.22,202.88,183.305,93.605,104.91,141.71,34.0978,12.14,37.43
15/10/2020 23:30,80.44,120.62,106.63,28.0417,61.37,6.055,78.332,13,11.9175,15.48,86.44,205.1,172.57,80.25,277.27,217.275,38.6,31.305,203.689,183.24,93.53,104.88,141.87,34.1682,12.164,37.6619
16/10/2020 0:00,80.42,120.43,106.63,28.1341,61.23,6.01,78.332,13,11.91,15.5,86.46,205.29,172.129,80.19,277.315,217.2,38.5,31.21,203.24,183.389,93.418,104.6,141.51,34.09,12.1581,37.66
16/10/2020 0:30,80.61,120.56,106.815,28.18,61.3816,6.03,78.332,13.14,11.8935,15.52,86.451,205.955,172.44,80.4349,277.793,217.6,38.55,31.11,204.205,183.77,93.37,104.8,142.06,33.89,12.11,37.85
16/10/2020 1:00,80.775,120.48,106.95,28.285,61.52,6.07,78.332,13.1808,11.9351,15.58,86.445,206.614,172.97,80.74,278.67,218.15,38.58,31.08,204.6,184.13,93.67,104.81,142.24,33.9921,12.165,37.77
16/10/2020 1:30,80.7107,120.947,106.901,28.2421,61.44,6.09,78.332,13.2445,11.9301,15.56,86.4385,206.77,172.88,80.835,279.25,217.85,38.576,31.0719,204.45,184.04,93.59,104.85,141.909,33.993,12.165,37.675
16/10/2020 2:00,80.89,121.21,106.77,28.286,61.56,6.084,78.332,13.2204,11.94,15.56,86.44,207.6,173.8,81.12,279.755,218.57,38.72,31.29,204.78,184.6,93.905,104.975,142.2,34.26,12.24,37.94
16/10/2020 2:30,80.83,121.24,106.87,28.28,61.6434,6.1,78.332,13.2204,11.917,15.57,86.44,207.2,173.47,80.8,280.09,218.96,38.72,31.29,204.33,183.96,93.735,104.91,142.045,34.31,12.28,38.005
16/10/2020 3:00,80.98,121.56,106.91,28.2,61.6434,6.1,78.332,13.2133,11.93,15.5664,86.44,207.95,173.615,80.98,281.225,219.37,38.73,31.34,204.4,183.51,93.76,105.04,141.98,34.32,12.285,38.08
16/10/2020 3:30,81.02,121.47,106.86,28.17,61.82,6.13,78.332,13.25,11.91,15.55,86.45,208.76,174.04,81.03,282.12,219.31,38.8,31.34,204.1,183.87,93.86,105.12,141.84,34.25,12.23,38.03
16/10/2020 4:00,81.01,121.47,106.86,28.17,61.82,6.13,78.332,13.25,11.91,15.55,86.45,208.81,174.04,81.03,282.11,219.35,38.8,31.34,204.01,184.01,93.86,105.12,141.84,34.25,12.23,38.03
16/10/2020 21:30,81.645,122,107.84,28.085,61.415,6.03,78.332,13.25,11.88,15.57,86.44,208.65,175.24,80.595,283.545,219.01,39.46,31.48,203.3,178.92,93.22,102.39,135.42,34.03,12.27,38.3764
16/10/2020 22:00,81.98,122.55,108.675,28.14,61.42,6.045,78.332,13.1168,11.89,15.59,86.44,209.32,175.78,81,283.44,219.38,39.69,31.58,202.81,180.52,93.42,102.51,132.02,34.1,12.28,38.6046
16/10/2020 22:30,81.8699,122.1,108.43,28.3,61.3017,6.064,78.9322,13.15,11.89,15.52,86.4318,209.24,175.485,80.64,284.2,218.38,39.49,31.345,202.58,181.14,93.42,101.65,131.38,33.96,12.26,38.66
16/10/2020 23:00,81.81,121.52,108.23,28.374,61.25,6.09,78.9322,13.24,11.89,15.52,86.44,208.91,174.87,80.37,282.69,218.27,39.495,31.355,202.19,179.28,93.32,101.01,129.355,34.13,12.34,38.84
16/10/2020 23:30,81.9,121.69,108.39,28.4099,61.25,6.09,78.9322,13.24,11.9,15.53,86.4334,208.89,175.115,80.74,284.465,219.75,39.59,31.37,204.21,179.68,93.4,101.32,130.47,34.08,12.3582,38.74
17/10/2020 0:00,81.98,121.68,108.16,28.33,61.4609,6.071,78.9322,13.25,11.9101,15.57,86.4393,210.5,175.16,80.88,285.44,220.305,39.59,31.375,203.03,178.65,93.57,101.485,130.34,34.115,12.3813,39.04
17/10/2020 0:30,81.9,121.58,108.105,28.3667,61.31,6.04,78.9322,13.1736,11.9,15.51,86.44,210.36,175.353,80.865,285.325,220.33,39.615,31.325,201.76,179.87,93.34,100.96,130.175,34.01,12.355,38.955
17/10/2020 1:00,81.985,121.78,108.19,28.385,61.3859,6.045,78.9322,13.1736,11.8801,15.57,86.43,210.505,175.56,80.85,285.926,220.81,39.6512,31.385,202.37,180.03,93.46,101.03,130.19,34.09,12.37,39.025
17/10/2020 1:30,81.93,121.78,108.22,28.4298,61.2982,6.03,78.9322,13.1544,11.921,15.55,86.4318,210.13,175.8,80.54,286.27,219.96,39.645,31.425,202,179.8,93.415,101.06,128.85,34.1,12.3828,39.235
17/10/2020 2:00,82.06,121.95,108.295,28.4,61.55,6.0344,78.9322,13.1699,11.91,15.56,86.435,210.635,175.88,80.77,285.953,221.04,39.849,31.565,202.2,180.09,93.51,101.38,129.225,34.3052,12.545,39.47
17/10/2020 2:30,82.03,122.145,108.46,28.37,61.5,6.0344,78.9322,13.1699,11.87,15.55,86.43,210.53,175.792,80.58,286.048,220.005,39.765,31.59,202,180.165,93.465,101.31,129.14,34.3599,12.51,39.7
17/10/2020 3:00,81.83,121.73,108.2,28.375,61.35,6,78.9322,13.05,11.86,15.525,86.43,210.505,174.88,80.27,284.95,219.36,39.685,31.56,200.88,179.12,93.47,100.75,128.34,34.255,12.5,39.3114
17/10/2020 3:30,81.6,121.01,107.92,28.31,61.14,5.96,78.9322,13.08,11.85,15.54,86.44,209.84,174.44,80.11,283.99,218.76,39.67,31.46,200.58,179.01,93.29,100.23,128.04,34.16,12.46,39.35
17/10/2020 4:00,81.6,121.12,107.92,28.31,61.14,5.96,78.6,13.08,11.85,15.54,86.44,209.85,174.44,80.11,283.87,218.75,39.68,31.47,200.58,179.01,93.29,100.23,128.04,34.16,12.46,39.35
19/10/2020 21:30,81.82,121.455,108.365,28.2843,61.5204,6.02,78.41,12.95,11.858,15.64,86.42,210.3,174.98,80.63,287.93,218.59,40.4249,31.924,200.66,182.66,93.63,100.7,126.67,35.28,12.555,40.05
19/10/2020 22:00,81.9775,121.58,108.19,28.36,61.5,6.005,78.41,13.07,11.79,15.65,86.42,210.11,175.665,80.47,290.342,218.51,40.38,31.965,200.585,184.85,93.78,100.97,126.22,35.42,12.625,40.235
19/10/2020 22:30,82.06,120.88,107.7,28.2862,61.8544,6.0138,78.41,13.17,11.79,15.6659,86.42,210.15,175.955,80.7,290.205,219.5,40.69,32.2384,200.45,185.6,93.81,101.15,127.035,36.18,12.8505,40.815
19/10/2020 23:00,81.59,120.89,107.45,28.22,61.81,6.01,78.41,13.155,11.78,15.66,86.425,209.39,174.965,80.25,289.61,218.385,40.35,31.86,200.03,184.34,93.3,100.97,126.45,35.97,12.72,40.46
19/10/2020 23:30,81.57,120.66,107.43,28.2371,61.81,6.02,78.41,13.1092,11.79,15.65,86.43,208.66,174.78,79.9,288.88,217.705,40.5873,32.065,200.27,182.56,93.215,101.235,126.229,36.435,12.835,40.72
20/10/2020 0:00,81.48,120.6,107.35,28.2188,61.6806,6.025,78.41,13.1199,11.7899,15.65,86.428,208.59,174.88,79.8,289.41,217.68,40.4699,31.98,200.33,182.16,93.3,101.075,126.02,36.3061,12.74,40.67
20/10/2020 0:30,81.535,120.73,107.41,28.235,61.55,6.0199,78.41,13.1199,11.774,15.605,86.4294,208.51,174.34,79.91,289.23,217.83,40.47,31.915,200.282,181.945,93.33,100.93,125.605,36.135,12.76,40.38
20/10/2020 1:00,81.405,120.635,107.22,28.245,61.4156,5.965,78.41,13.0585,11.765,15.58,86.43,207.78,174.246,79.83,289.74,217.215,40.275,31.76,200.165,181.65,93.32,100.91,125.795,35.673,12.605,40.13
20/10/2020 1:30,81.21,120.36,106.77,28.21,61.4156,5.9626,78.41,13.005,11.75,15.58,86.425,207.12,173.45,79.6,287.76,216,40.33,31.82,198.89,181.05,92.98,100.57,125.725,35.96,12.7094,40.22
20/10/2020 2:00,81.2,120.33,106.86,28.16,61.1301,5.96,78.41,12.99,11.7689,15.609,86.43,207.72,173.55,79.63,285.645,216.23,40.195,31.7499,199.14,181.65,93.075,100.78,125.115,35.96,12.6509,39.945
20/10/2020 2:30,80.4701,119.3,106.12,28.1133,60.65,5.905,78.41,12.99,11.74,15.585,86.435,205.645,172.08,78.94,282.19,214.02,39.73,31.48,196.633,180.14,92.51,99.96,123.91,35.55,12.53,39.74
20/10/2020 3:00,80.5,118.935,106.05,28.109,60.4714,5.91,78.0379,12.99,11.7,15.588,86.43,205.82,171.4,79.12,279.922,214.29,39.73,31.435,196.24,180.1,92.525,99.92,123.715,35.4089,12.525,39.65
